name,lat,lng,address,score
세븐일레븐 관악남현점,37.475687065754,126.975087646386,서울 관악구 남부순환로262길 11,5
GS25 방배우성점,37.4748630263513,126.982201134935,서울 서초구 과천대로 946,5
GS25 관악한일점,37.4739835073418,126.981337638383,서울 관악구 승방2길 2,5
CU 관악남현점,37.47497012414194,126.98140635471708,서울 관악구 과천대로 945,5
GS25 사당네스코점,37.4764012620555,126.978099169194,서울 관악구 남부순환로 2064,5
GS25 남현번영점,37.474855541698,126.980451096053,서울 관악구 승방4길 27,5
세븐일레븐 사당역점,37.47570350441409,126.98114275954035,서울 관악구 남현1길 66,5
CU 사당남현점,37.4750608962749,126.97999883444,서울 관악구 남현3길 62,5
세븐일레븐 남현이즈빌점,37.4760047934084,126.977968142883,서울 관악구 남현1길 9,5
세븐일레븐 남현르메이에르점,37.4745421506412,126.981446028678,서울 관악구 과천대로 939,5
CU 방배래미안점,37.4734107821076,126.983467634234,서울 서초구 방배선행길 8,5
GS25 시흥IC점,37.4771019750267,126.898321641948,서울 금천구 시흥대로 487,5
CU 뉴금천가산점,37.47757049944506,126.89421595234712,서울 금천구 남부순환로112길 32,5
GS25 독산행복점,37.4766545446218,126.901959207814,서울 금천구 독산로103길 30,5
GS25 가산본점,37.4779028003679,126.895034011291,서울 금천구 남부순환로112길 15,5
GS25 가산태양점,37.4761393090933,126.893783843791,서울 금천구 시흥대로153길 89,5
CU 독산타운점,37.4768513176589,126.901300972485,서울 금천구 독산로107길 53,5
GS25 구로지타워몰점,37.4798492340775,126.895320720251,서울 구로구 디지털로26길 38,5
이마트24 R구로신성점,37.48000549843253,126.89678801370755,서울 구로구 시흥대로161길 50,5
CU 영진오피스점,37.478836576375784,126.89439392936119,서울 구로구 남부순환로 1291,5
이마트24 금천르네상스점,37.4785464055922,126.900571785084,서울 금천구 시흥대로152길 11-43,5
세븐일레븐 금천NTB점,37.4778435354887,126.893247806634,서울 금천구 남부순환로108길 11-15,5
세븐일레븐 독산본점,37.4767963011791,126.903415165933,서울 금천구 독산로 335-1,5
IGA마트 시흥대로점,37.47674113643715,126.90099247854775,서울 금천구 시흥대로152길 38,5
CU 독산로하스점,37.4788169218137,126.902996513207,서울 금천구 남부순환로124길 17,5
GS25 독산백광점,37.4778989921782,126.904345330416,서울 금천구 독산로106길 10,5
세븐일레븐 구로전화국사거리점,37.479350772786916,126.90245314255432,서울 금천구 남부순환로 1364,5
GS25 관악성진점,37.4802294778805,126.901633447527,서울 관악구 조원중앙로1길 54,5
GS25 독산문성점,37.4773799241501,126.90763364556,서울 금천구 남부순환로126길 69,5
CU 독산문성점,37.477027670026914,126.90884602824555,서울 금천구 문성로 47,5
세븐일레븐 금천예술점,37.4795159916307,126.907346108471,서울 금천구 남부순환로128길 19,5
세븐일레븐 금천대장점,37.4794725374843,126.905945365581,서울 금천구 남부순환로126길 15,5
GS25 관악문성점,37.4776683697373,126.91375639943,서울 관악구 문성로 91,5
세븐일레븐 신림라이프점,37.47669677558536,126.91333808389959,서울 관악구 문성로16길 20,5
GS25 독산푸르지오점,37.4803402769594,126.909493229724,서울 금천구 독산로108길 101,5
CU 관악킹점,37.4801469529126,126.911198402548,서울 관악구 남부순환로142길 18,5
GS25 신림난향점,37.4767334441693,126.915448769431,서울 관악구 난곡로 255,5
GS25 신림난우점,37.4771488265778,126.916741652326,서울 관악구 난우길 51,5
GS25 신림센트럴점,37.480020044022204,126.91505614183365,서울 관악구 난곡로 292,5
CU 관악해오름점,37.480238506745,126.91438771112,서울 관악구 난곡로57길 4-11,5
GS25 관악미성점,37.4802164414085,126.91255503749,서울 관악구 남부순환로144길 24,5
GS25 난우타운점,37.4773581678223,126.921129102632,서울 관악구 법원단지5다길 16,5
GS25 신림동산점,37.4786308061841,126.928877848876,서울 관악구 문성로32길 13,5
GS25 문성터널점,37.4791633705372,126.927507078879,서울 관악구 문성로 214,5
CU 신림인석점,37.4794591006803,126.927832402063,서울 관악구 문성로 217,5
GS25 신림터널점,37.479161567132714,126.92750481945703,서울 관악구 문성로 214,5
이마트24 관악문성로점,37.4775396963597,126.93041191883,서울 관악구 문성로38길 25,5
GS25 신림문성점,37.4784805223268,126.930704995043,서울 관악구 문성로 246,5
GS25 서원성당점,37.47819831308544,126.9335045404696,서울 관악구 신림로46길 1,5
CU 뉴관악센트럴점,37.4776374298008,126.93270007948,서울 관악구 서원길 4,5
CU 관악서원점,37.4792740624147,126.931825801202,서울 관악구 신림로 274,5
세븐일레븐 신림본점,37.4790039608642,126.932175395653,서울 관악구 신림로 270,5
CU 신림카페점,37.4776942965127,126.936132408048,서울 관악구 신림로 228,5
GS25 관악성지점,37.4769761225101,126.937689785204,서울 관악구 쑥고개로 2,5
GS25 관악이편한점,37.4770550038774,126.940392865238,서울 관악구 참숯5길 12,5
CU 관악모임점,37.47848284831877,126.93988862672074,서울 관악구 쑥고개로 27,5
CU 서울대이편한세상점,37.47682485933749,126.94326689786237,서울 관악구 청룡16길 43,5
