name,lat,lng,address
세븐일레븐 상도한사랑점,37.5024863765657,126.951152712556,서울 동작구 상도로41길 39
CU 중대후문점,37.5048695267012,126.953358812477,서울 동작구 흑석로 24-1
세븐일레븐 중앙대후문점,37.5050420553549,126.952197196732,서울 동작구 흑석로 13
CU 중앙대308관점,37.5027310254187,126.957014201247,서울 동작구 흑석로 84
CU 중대후문2호점,37.5048722274765,126.953353155949,서울 동작구 흑석로 24-1
이마트24 중앙대법학관점,37.504698385853445,126.95583347471349,서울 동작구 흑석로 84
세븐일레븐 중앙대경영관점,37.50380461614253,126.95590751319732,서울 동작구 흑석로 84
CU 중대청룡점,37.5056708420644,126.956565777947,서울 동작구 흑석로6길 23
GS25 흑석자이점,37.50285331376656,126.96151979280816,서울 동작구 서달로 90
GS25 흑석캐슬점,37.50418379185262,126.96058833049752,서울 동작구 서달로 123
GS25 흑석한강점,37.5032327767517,126.96485927838305,서울 동작구 흑석한강로 27
GS25 흑석푸르지오점,37.5047728618893,126.965767854933,서울 동작구 흑석한강로 27
GS25 동작현대점,37.50602927101428,126.97062939484228,서울 동작구 현충로 153
GS25 S4동작역점,37.502869646133625,126.98026736778657,서울 동작구 현충로 257
GS25 S9동작역점,37.5030674552294,126.977937574261,서울 동작구 현충로 지하 220
GS25 영등포더샵점,37.508571361761,126.9166242001838,서울 영등포구 가마산로79길 37
CU 영등포삼환점,37.507529171788974,126.91961687939451,서울 영등포구 여의대방로43라길 9
이마트24 영등포푸른숲마을점,37.50871461162167,126.91789644664033,서울 영등포구 가마산로79길 46
CU 영등포센터점,37.5086876414125,126.9219726974,서울 영등포구 여의대방로47길 17
GS25 신길영신점,37.51040028489328,126.91904827416742,서울 영등포구 도신로62길 23
GS25 영등포그랜드점,37.5089784246688,126.920262275291,서울 영등포구 여의대방로43라길 20
IGA마트 한성마트점,37.5070591958419,126.922841871217,서울 영등포구 여의대방로 227
CU 공군회관점,37.5100517183157,126.924681267508,서울 동작구 알마타길 6
이마트24 동작대방점,37.5087191061206,126.924639627433,서울 동작구 여의대방로 250
이마트24 남도학숙점,37.50871688215651,126.92830415864536,서울 동작구 여의대방로44길 46
GS25 뉴대방등용점,37.5102723479028,126.931910723449,서울 동작구 등용로 101
CU 노량진드림점,37.509518417882,126.937168480369,서울 동작구 노량진로6길 88
GS25 동작한양점,37.5104946044027,126.93623114911,서울 동작구 노량진로6길 59
CU 노량진중심점,37.5084568657975,126.940318139877,서울 동작구 장승배기로 122
CU 노량진리버파크점,37.507052247062916,126.94409906828069,서울 동작구 만양로 19
CU 노량진스타합격점,37.509656826932,126.939968823647,서울 동작구 장승배기로 135
세븐일레븐 리버파크점,37.50821097708015,126.94611933684696,서울 동작구 만양로3길 20
GS25 노량스터디점,37.5099908229153,126.944949686176,서울 동작구 만양로 73
GS25 상도건영점,37.50699923948963,126.9483923901109,서울 동작구 만양로 26
CU 노량진우성점,37.5082946686111,126.947900635096,서울 동작구 만양로8길 6
세븐일레븐 노량진사랑점,37.5087733268434,126.946389248442,서울 동작구 만양로 53-1
GS25 상도타운점,37.50733847589177,126.95160421587833,서울 동작구 매봉로 59
GS25 상도제일점,37.5072868733923,126.951009340023,서울 동작구 만양로2길 70
CU 본동신동아점,37.5089521634668,126.951574898311,서울 동작구 매봉로 134
CU 상도하나점,37.506664483069336,126.95150399227943,서울 동작구 매봉로 42
세븐일레븐 노량진5호점,37.5101211943223,126.946311373139,서울 동작구 만양로12길 16
GS25 중대점,37.5080113842043,126.960957291843,서울 동작구 흑석로 105
GS25 중대학사점,37.50712426934541,126.95939696888196,서울 동작구 흑석로 88
CU 중대동양점,37.5075676752104,126.959722459689,서울 동작구 흑석로9길 7
세븐일레븐 중앙대점,37.5071528710367,126.958731923019,서울 동작구 흑석로 83
세븐일레븐 중앙대병원점,37.5070490796771,126.960862788808,서울 동작구 흑석로 102
로그인 흑석중앙점,37.5088208293859,126.956767538114,서울 동작구 흑석로5길 55
GS25 흑석중대점,37.507933730886045,126.9632453772996,서울 동작구 서달로14가길 1
CU 흑석해가든점,37.5066008051823,126.962170453876,서울 동작구 서달로 150
GS25 S9흑석역점,37.5091384446025,126.963472124453,서울 동작구 현충로 지하 90
세븐일레븐 동작리버하임점,37.510140208801076,126.96020969064172,서울 동작구 현충로 52
CU 흑석현대점,37.5077246026915,126.965933896968,서울 동작구 현충로 111
CU 흑석명수대점,37.506956137108006,126.96625318847995,서울 동작구 현충로 114-1
CU 신길성애점,37.5124622616642,126.918435261872,서울 영등포구 영등포로72길 18
세븐일레븐 신길대신점,37.5117844881654,126.916829874793,서울 영등포구 도신로60길 2
CU 신길대신시장점,37.5121472954965,126.916408710767,서울 영등포구 도신로 227-1
GS25 신길하늘점,37.5136761009165,126.91870653654313,서울 영등포구 도신로 256
GS25 영등포행운점,37.5126655234654,126.920543386838,서울 영등포구 영등포로86가길 23
세븐일레븐 신길경천점,37.511731720566,126.92000598604,서울 영등포구 영등포로80길 22
세븐일레븐 장훈고점,37.5130120348546,126.91609217162193,서울 영등포구 영등포로64길 23
CU 영등포공군호텔점,37.5108885238513,126.922931807579,서울 영등포구 영등포로86길 23
CU 신길센터점,37.5102661433236,126.921885094434,서울 영등포구 영등포로84길 34
CU 영등포신성점,37.51305866937824,126.92236176751109,서울 영등포구 영등포로 400
GS25 성애병원점,37.51214552744217,126.92171799825168,서울 영등포구 여의대방로53길 28
GS25 신길경찰학원점,37.5127649314755,126.923728426715,서울 영등포구 영등포로 412-1
세븐일레븐 영등포성애점,37.512053848,126.922055155182,서울 영등포구 여의대방로53길 22
마켓무신길 성애점,37.5112355963076,126.921843365773,서울 영등포구 영등포로84길 22-1
CU 동작대방점,37.51164071857139,126.92843143524547,서울 동작구 알마타길 37
GS25 대방역점,37.513876816596685,126.92664667803419,서울 영등포구 여의대방로62길 2
GS25 대방경남점,37.5119271399357,126.926801281374,서울 동작구 여의대방로54길 14
CU 영등포대방역점,37.5137033139874,126.925830191691,서울 영등포구 여의대방로61길 1-1
세븐일레븐 대방점,37.51173551935777,126.93180759773354,서울 동작구 등용로 119
GS25 대방현대점,37.51300870637656,126.93038013203441,서울 동작구 노량진로 40
GS25 노량진본점,37.51243693877126,126.93748499948352,서울 동작구 노량진로8길 40
GS25 노량아이비점,37.512950927074584,126.94002500212221,서울 동작구 장승배기로 171
세븐일레븐 노량제일점,37.5131021593286,126.936321680316,서울 동작구 노량진로 96
CU 동작구청2호점,37.51186198630621,126.93899433306169,서울 동작구 노량진로8길 72
CU 노량진청탑점,37.5132024740874,126.93859622756534,서울 동작구 노량진로 114
CU 노량진드림타워점,37.5126124172818,126.940554621393,서울 동작구 장승배기로 168
이마트24 노량진중앙점,37.5127338668306,126.938432603691,서울 동작구 노량진로12길 11
CU 동작구청점,37.5122328143095,126.938252042372,서울 동작구 노량진로8길 54
GS25 노량제일점,37.51345485659185,126.942373891593,서울 동작구 노량진로 148-3
GS25 뉴노량하늘점,37.5130962414437,126.940524829226,서울 동작구 장승배기로 174
GS25 노량메가점,37.5125517931485,126.941848631191,서울 동작구 노량진로 140
GS25 노량아카데미점,37.5127578519469,126.943142436601,서울 동작구 노량진로14가길 11
CU 노량진드림스퀘어점,37.5141935726584,126.938585235585,서울 동작구 노들로2길 7
CU 동작메가스터디점,37.512530073121,126.941654101407,서울 동작구 노량진로 140
CU 노량진장미점,37.5128988084635,126.943979336765,서울 동작구 만양로 105
GS25 신노량진점,37.5126755753753,126.944436462884,서울 동작구 만양로 102
세븐일레븐 노량진역점,37.5132547470238,126.942196463373,서울 동작구 노량진로 146
CU 삼익프라자점,37.51079356059215,126.94482694226716,서울 동작구 만양로 84
GS25 S9노량진역점,37.5135748254764,126.940825322279,서울 동작구 노량진로 지하 130
세븐일레븐 노량진삼익점,37.5113493763108,126.944604843956,서울 동작구 만양로 88
GS25 노량진타운점,37.5128834911412,126.947916674056,서울 동작구 노량진로 200
CU 노량남부점,37.51403405801798,126.94394681720192,서울 동작구 노량진로 161
CU 노량진고시촌점,37.51241349204488,126.94662643453988,서울 동작구 만양로14길 45
CU 동작어바니엘점,37.5129578044116,126.946861313976,서울 동작구 노량진로 190
노들가게,37.511445242201994,126.95157328768842,서울 동작구 매봉로 158
GS25 노들역점,37.51328793200288,126.95190690169943,서울 동작구 노량진로23가길 23
GS25 노들제일점,37.51229339941151,126.95462892211259,서울 동작구 노량진로 252
CU 노들타운점,37.5114149833635,126.95479345874,서울 동작구 노량진로26길 25
GS25 S9노들역점,37.512781432777814,126.95382668462717,서울 동작구 노량진로 지하 238
CU 신길역점,37.51503255104681,126.91803883393945,서울 영등포구 영등포로 353
GS25 신길그린점,37.51524606239882,126.91671292085337,서울 영등포구 영등포로62길 8
스토리웨이,37.517031311352,126.917226742499,서울 영등포구 영등포로 327
코레일유통 신길지하환승통로편의점,37.517031311352,126.917226742499,서울 영등포구 영등포로 327
CU 신길밤동산점,37.5155114046418,126.922671418538,서울 영등포구 여의대방로61길 36
GS25 S9샛강역점,37.51698206269259,126.9287521063387,서울 영등포구 의사당대로 지하 166
GS25 여의도자이점,37.5183414249681,126.926866280151,서울 영등포구 여의동로3길 10
GS25 여의월드점,37.517957501673116,126.93277021508402,서울 영등포구 여의대방로68길 15
세븐일레븐 여의도성모병원점,37.5183336546355,126.936821738034,서울 영등포구 63로 10
미셸푸드미셸스토어,37.5182723355833,126.936726771306,서울 영등포구 63로 10
CU 여의리첸시아점,37.5184215880627,126.939568154353,서울 영등포구 여의동로 213
CU 한강르네상스이촌2호점,37.5174664675558,126.970024267056,서울 용산구 서빙고로62길 5-486
이마트24 한강이촌1호점,37.51534166332408,126.98221867300677,서울 용산구 한강북자전거길 1775
CU 이촌챌리투스점,37.517981173183486,126.97955754075441,서울 용산구 이촌로 300
세븐일레븐 여의도메리어트호텔점,37.521153424467336,126.91855815406645,서울 영등포구 여의대로 8
세븐일레븐 전경련회관점,37.5222303289509,126.920180300537,서울 영등포구 여의대로 24
CU 여의도티피타워점,37.52154379289307,126.92293555509393,서울 영등포구 의사당대로 96
세븐일레븐 여의아일렉스점,37.5209823620652,126.924163498156,서울 영등포구 의사당대로 108
GS25 동여의점,37.520239208173614,126.9287840766518,서울 영등포구 여의대방로65길 23
세븐일레븐 여의백상점,37.5216182196034,126.926619869145,서울 영등포구 국제금융로6길 30
GS25 여의도역점,37.5217469118608,126.924945531415,서울 영등포구 여의나루로 42
CU 여의도역점,37.5215918301198,126.924773741052,서울 영등포구 여의나루로 42
